,date,title,text,company
10,"March 6, 2019",US: Dollar Tree to close or rebrand 600 Family Dollar Stores post merger,"
Dollar Tree announced Wednesday, March 6, it will close up to 390 Family Dollar stores this year and convert another 200 into Dollar Tree locations. Additionally, while trimming Family Dollar stores, it will open 200 others in an updated format, while adding 350 new Dollar Trees.
The merger, after a bidding war, was supposed to revive Family Dollar and give it more heft to better compete with rivals Dollar General and Walmart. Instead, sales at Family Dollar have lagged behind competitors, dragging down performance at Dollar Tree.
Dollar Tree is accelerating plans to close or renovate Family Dollar stores, responding to investor concerns that the merger isn’t paying off. On Wednesday, Dollar Tree stated it plans to close up to 390 Family Dollar stores this year and convert about 200 more to Dollar Tree shops. Executives have previously said Dollar Tree would renovate at least 1,000 Family Dollar stores this year. The company had around 8,200 Family Dollar stores and 7,000 Dollar Tree stores at the end of the latest quarter.

Full Content: Wall Street Journal


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
11,"March 6, 2019","US: T-Mobile potentially used Trump Hotel stays to court favor, report says","
T-Mobile has spent US$195,000 at the Trump International Hotel in Washington since April of 2018, according to a letter the company sent to two Democratic lawmakers, a sharp increase matched by spending at other hotels in the nation’s capital since the telecom giant announced a merger with Sprint requiring Trump administration approval.
“These hotel expenses cover a variety of types of business-related activities … including the cost of meeting space, catering, business center services, audio/visual equipment rental, lodging meals, taxes and other incidental expenses,” T-Mobile Vice President Anthony Russo wrote in a February 21 letter to Representative Pramila Jayapal (Dem-Washington) and Senator Elizabeth Warren (Dem-Massachusetts).
Before April 29th, 2018, the day news of the T-Mobile-Sprint merger was reported, just two top company officials had stayed at Trump’s hotel: Both CEO Tom Legere, and Executive Vice President David Carey stayed at the hotel overnight on August 30, 2017.
The company’s boost in spending at the president’s hotel as its megamerger is being considered by the Justice Department and the Federal Communications Commission has drawn criticism from Democratic lawmakers, who say it shows that Trump is profiting from his office.

Full Content: Washington Post


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
12,"March 6, 2019",UK: CMA prepares legal action against Viagogo,"
The Competition and Markets Authority (CMA) has publicly warned secondary ticketing site Viagogo that it is still not compliant with terms of a court order served in November 2018.
The British competition authority is preparing legal action against secondary ticketing platform Viagogo, to find the company in contempt.
“Although some improvements have been made since we first demanded action to address areas of non-compliance, further checks have shown there are still issues of concern,” the competition authority announced in a statement.
CMA took Viagogo to the High Court in August, after the secondary ticketing website ignored multiple demands to comply with consumer law. Viagogo later agreed to comply with the competition watchdog’s demands, including providing face value tickets and ending speculative listings.
...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
13,"March 6, 2019",US: Aon is abandoning its US$24B takeover attempt of Willis Towers,"
Aon announced it is abandoning its US$23.5 billion takeover attempt of Willis Towers Watson.
Bloomberg reported the possibility of a deal early Tuesday, March 5, forcing Aon to disclose its interest. Because Willis is an Irish company, Aon was required to publicly announce its intentions under Irish takeover regulations that kick in once media reports surface.
“As a result of media speculation, those regulations required Aon to make the disclosure at a very early stage in the consideration of a potential all-share business combination,” Aon stated Tuesday.
One day later, Aon disclosed in a second press release that it was no longer pursuing the transaction. “Aon today confirms that it does not intend to pursue this business combination,” the company stated.

Full Content: Wall Street Journal


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
14,"March 5, 2019",US: Dems will probe report that Trump tried to quash AT&T-TW merger,"
Democratic senators are considering an investigation into possible abuses of power by President Trump. Jane Mayer from the New Yorker, citing a “well-placed source,” reported that Trump pressured John Kelly and Gary Cohn to make sure that the Justice Department sued to block the AT&T-Time Warner deal. Cohn refused, she added. But the suit was filed a few months later, and eventually failed.
Now multiple Democratic lawmakers are vowing to, in the words of Senator Chris Van Hollen, “get to the bottom of it.”
Representative Adam Schiff tweeted on Monday, March 4, “I’ve long feared Trump would use the instruments of state power to carry out his vendetta against the press he has attacked as the ‘enemy of the people.’ Congress must find out whether Trump did just that by seeking to interfere in a merger or raising postal rates on Amazon.”

Full Content: NBC


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
15,"March 5, 2019",US: Klobuchar says “We have a major monopoly problem”,"
According to a reporto by Brian Fung from the Washington Post Sen. Amy Klobuchar, a candidate for the Democratic presidential nomination, is among those calling for tougher competition rules. In an interview Tuesday, March 5, Klobuchar a Democrat on the Senate Judiciary antitrust subcommittee, argued that public anger over high prescription drug prices, privacy violations by tech companies and a string of megamergers shows how US laws need to change.
Does the United States have a monopoly problem?
We have a major monopoly problem. We’ve seen a 50 percent increase in mergers in the last five years, and we’ve seen now a number of trillion-dollar companies. It doesn’t mean every big company is bad; it just means we’re seeing more and more consolidation of power. The problem is, our antitrust laws haven’t attacked changes in the kinds of businesses we have.
Let’s start with the courts. You have conservative decision after conservative decision on antitrust. [Supreme Court Justices Brett M.] Kavanaugh and [Neil M.] Gorsuch have a number of opinions that are actually more conservative than where the court has been, in terms of how they interpret the [antitrust] laws.
Which industries pose the biggest antitrust problems, in your view?
First is tech. We haven’t been able to move privacy legislation for years. The second area is pharma, where literally they have three lobbyists for every member of Congress. You’re starting to see common drugs like insulin that have bee...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
16,"March 5, 2019",US: Newmont rejects Barrick Gold’s US$17.8B hostile-takeover bid,"
Newmont Mining’s board of directors on Monday, March 4, rejected Barrick Gold’s US$17.8 billion hostile takeover bid. The offer would have created the world’s largest gold producer.
Newmont also stated its previously announced Goldcorp acquisition, in January, offered better benefits.
“The combination with Goldcorp is significantly more accretive to Newmont’s shareholders on all relevant metrics compared with Barrick’s proposal,” Newmont CEO Gary Goldberg said. A merger of Barrick and Newmont would create a gold-mining giant with annual production of more than 10 million ounces. However, Barrick has not offered a premium, telling shareholders they would benefit from the value created by merging the two companies
A deal will ultimately be decided by a small group of shareholders who own both companies. Newmont’s Mr Goldberg and Tom Palmer, who will take over from Mr Goldberg later this year,  will meet shareholders this week, including BlackRock, the largest shareholder in Newmont.

Full Content: Financial Times


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
17,"March 5, 2019",India: RPT-DP World asks court to halt antitrust probe,"
Dubai’s DP World has asked an Indian court to halt an investigation into alleged antitrust violations at the country’s largest container port in Mumbai, claiming saying the regulator was seeking excessive information, a court document seen by Reuters showed.
The Competition Commission of India (CCI) last year announced said it suspected antitrust violations by DP World and Denmark’s Moller-Maersk at the terminals they operate at state-owned Jawaharlal Nehru Port Trust (JNPT).
The CCI’s investigation followed a complaint by Singapore’s PSA International Pt, which alleged that Maersk and DP World businesses created barriers to hinder the growth of PSA’s terminal by colluding on certain charges they levy at JNPT.
In December, a Mumbai high court declined a DP World plea to quash the investigation. Last week, DP World again approached the court to halt the probe, according to a court filing dated February 28 seen by Reuters.
The CCI’s investigation unit had on February 21 issued a “requisition notice” to DP World to provide information and documentation for conducting its antitrust investigation, the court filing showed.

Full Content: Reuters


Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
18,"March 4, 2019",US: Trump reportedly asked Gary Cohn to block AT&T-Time Warner merger,"
 

A new report about the close relationship between Fox News and President Donald Trump states the President personally asked a top White House aide to make sure the Justice Department (DOJ) stopped AT&T from purchasing Time Warner.
Ever since the DOJ sued in 2017 to block AT&T’s acquisition of Time Warner, theories and accusations of political animus has swirled around the antitrust case.
At the heart of the theories is Trump’s public dislike of CNN, which was a division of Time Warner. The company that has since been renamed WarnerMedia, which also includes networks such TNT and HBO, in addition to CNN.
In a new piece for the New Yorker, investigative journalist Jane Mayer reports that a few months before the DOJ filed its lawsuit, Trump pressured Gary Cohn, the former director of the National Economic Council, to tell the DOJ to block AT&T’s Time Warner deal.
According to Mayer’s source, Trump called Cohn and then Chief-of-Staff John Kelly into his office and said to Kelly, “I’ve been telling Cohn to get this lawsuit filed and nothing’s happened! I’ve mentioned it fifty times. And nothing’s happened. I want to make sure it’s filed. I want that deal blocked.”
After the two men walked out of the Oval Office meeting, Cohn told Kelly not to follow through with the president’s request, according to Mayer’s report.
Full Content: New Yorker


Want more news? Subscribe to CPIâ...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
19,"March 4, 2019",US: Former NY Assistant AG for Antitrust joins OMI,"
Open Markets Institute announced that Sally Hubbard, is joining Open Markets as Director of Enforcement Strategy. At Open Markets, she will deepen the bench of expertise on critical sectors, especially technology platforms like Google and Facebook, as well as increase engagement with state attorneys general, who have significant authority to police and reign in monopoly power.
Hubbard served as an Assistant Attorney General in the Antitrust Bureau of New York State, working for Attorneys General Spitzer, Cuomo, and Schneiderman. Most recently, she worked at the Capitol Forum as an investigative reporter and antitrust analyst with a focus on technology platforms.
In the Antitrust Bureau, Hubbard investigated violations of state and federal antitrust laws from local mergers to nationwide multi-state price-fixing. Hubbard was honored with the Louis Leftkowitz Award for her efforts in investigating municipal bond derivative bid-rigging.
Full Content: Open Market Institute

Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
20,"March 4, 2019",US: Qualcomm launches patent challenge to Apple ahead of antitrust case,"
On Monday, March 4, Qualcomm kicked off a patent challenge to Apple, capping off a two-year legal strategy to put pressure on the iPhone maker before a major antitrust lawsuit between the two goes to trial in April.
Qualcomm, the world’s biggest maker of mobile chips, alleges in federal court in San Diego that Apple violated three of its patents, and is asking for tens of millions of dollars or more in damages.
The patent case is part of a two-year series of lawsuits around the world between the companies. Apple has alleged that Qualcomm engaged in illegal patent practices to protect a dominant position in the chip market, and Qualcomm has accused Apple of using its technology without compensation.
“Qualcomm could really use a win to bolster the view that its robust patent portfolio is entitled to protection,” said Bloomberg Intelligence analyst Tamlin Bason. But he added that, because Qualcomm is unlikely to get a court order banning sales of infringing iPhone models, the chipmaker may not gain much leverage against Apple if it wins the trial.
Full Content: Bloomberg

Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
21,"March 4, 2019",US: Sen Cicilline suggested a version of the Glass-Steagall rules for tech,"
David Cicilline, the head of the House antitrust subcommittee, has suggested imposing a version of the Glass-Steagall rules—which forced banks to separate commercial and investment banking—on the technology industry. His comments add to growing calls from senior figures in the Democratic party to curb the market power held by the likes of Facebook, Google, and Amazon.
In an interview with the Financial Times, Mr Cicilline said, “One of the things that we did in the financial services space is Glass-Steagall, where you separate out functions.
“It’s an interesting idea whether there would be a way to think about separating what platforms do versus people who are selling products and information, a Glass-Steagall for the international [technology companies].”
Last week, the Federal Trade Commission (FTC) announced it was setting up a task force to look at competition specifically in the technology industry, which will go as far as reviewing deals that have already been completed. Announcing the task force, Bruce Hoffman, director of the FTC’s Bureau of Competition, pointed out that the agency had the power to force companies to unwind mergers if it decided to.
Full Content: Financial Times

Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
22,"March 4, 2019",US: Amazon to open grocery stores post merger,"
Amid Amazon’s efforts to grow its reach in the food space, the eCommerce retailer is reportedly looking to launch grocery stores in multiple big U.S. cities. The company is reportedly aiming to open a location in Los Angeles as soon as the close of 2019, The Wall Street Journal reported.
Unnamed sources cited by the paper claim the retailer has inked leases for a minimum of two more locations, scheduled for the beginning of 2020. However, the report cautioned that the store openings are not guaranteed. The Journal also stated the grocer is in discussions to open shopping center locations in Chicago and Washington, DC, among other cities.
While it was not specified whether the stores would be branded with Amazon’s name, they will reportedly diverge from the company’s Whole Foods Market brand. The sources claim the retailer’s planned locations are not designed to be direct rivals with Whole Foods, and will offer a different, lower-priced selection of items.
Last year, Amazon was looking to expand its fleet of Whole Foods stores around the country, enabling more shoppers to use its fast delivery service. According to reports at the time, Whole Foods aims to have locations in more suburban areas. The retailer has been gaining customers since it was acquired by Amazon, but prior to the deal had been in layoff mode with slowing store growth.
At the same time, the report noted that if Amazon follows through with those plans, it would bring more competition to the supermarke...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
23,"March 4, 2019",EEUU: Nuevo grupo de trabajo investigará a Grandes Empresas de Tecnología,"
El anuncio de la Comisión Federal de Comercio se produce en medio de crecientes preocupaciones en los EEUU y otros lugares respecto a las plataformas tecnológicas dominantes como Google, Facebook y Amazon.
La FTC se negó a nombrar compañías o acuerdos específicos que analizaría, pero dijo que consideraría revisar los acuerdos que ya se han completado, con miras a buscar una desinversión.
Los funcionarios de la FTC han dicho que el mandato del Grupo de Trabajo Tecnológico incluirá revisar las adquisiciones que ya han sido aprobadas, lo que señala mayores problemas regulatorios para un sector que ya se encuentra a la defensiva tras una serie de escándalos por la forma en que explota los datos de sus consumidores.
“Estamos encantados de que la FTC esté comprometida”, dijo Robert Engel, portavoz principal de Free and Fair Markets Initiative, un grupo activista que se ha dirigido a Amazon.com Inc. por lo que considera un comportamiento monopólico. Los funcionarios de la FTC “tienen una oportunidad real, especialmente si se enfocan en los principales delincuentes”.
Fuente: Wall Street Journal
¿Busca más noticias? Suscríbase a nuestros boletines y conviértase en miembro de CPI para mantenerse al tanto de lo último en el mundo de la competencia económica.
...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
24,"March 4, 2019",EEUU: DOJ no apelará contra decisión sobre fusión de AT&T-Time Warner,"
La empresa de telecomunicaciones AT&T salió victoriosa el martes, 26 de febrero, frente a los intentos por parte de la administración de Trump de bloquear su compra de Time Warner por US$85,400 millones, ya que el Departamento de Justicia de Estados Unidos (DOJ) declaró que no se opondría a un fallo de la corte aprobando el acuerdo.
La adquisición fue vigilada de cerca en los círculos políticos después de haber sido atacada por el presidente de los Estados Unidos, Donald Trump, quien se opuso debido a la relación con la cadena de noticias CNN de Time Warner, a la que ha acusado de transmitir notas falsas o “Fake News”.
El panel de tres jueces en el Tribunal de Apelaciones del Distrito de Columbia de EEUU falló unánimemente a favor del acuerdo el martes y dijo que el argumento del gobierno, sosteniendo que la fusión daría como resultado precios más altos para el consumidor, fue “poco convincente” -un esfuerzo del DOJ para bloquear el trato.
Fue la segunda gran victoria de AT&T contra el DOJ, preparando el escenario para que el proveedor de servicios inalámbricos número 2 del país integrara su negocio con WarnerMedia, así como su nueva unidad de publicidad Xandr.
“Estamos agradecidos de que el Tribunal de Apelaciones haya considerado nuestras objeciones a la opinión del Tribunal de Distrito. El departamento no tiene planeado buscar más revisiones”, dijo el portavoz del Departamento de Justicia, Jeremy Edwards, en un co...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
25,"March 4, 2019",Francia: Alistan nuevo Impuesto Digital,"
El gobierno francés podría imponer un impuesto sobre la renta del 3% a 30 gigantes de Internet, incluyendo Google, Amazon, Facebook y Apple, a partir de enero, anunció el ministro de Finanzas, Bruno Le Maire.
Describiendo al impuesto digital como “justicia fiscal”, Le Maire dijo al diario Le Parisien que potencialmente se recaudarían US$570 millones para gastos de gobierno. Cualquier empresa con ingresos globales de más de US$853 millones y ventas francesas por encima de US$28 millones se gravaría con el 3% de los ingresos.
El gabinete discutirá la propuesta este miércoles 6 de marzo, antes de ser presentada al parlamento. “Un sistema de impuestos para el siglo XXI tiene que basarse en lo que tiene valor hoy, y eso es la información”, dijo Le Maire.
Señaló que los gigantes digitales pagan alrededor de 14 puntos porcentuales menos en impuestos que las pequeñas y medianas empresas europeas.
“Vierten sus productos en los mercados sin siquiera pagar el impuesto al valor agregado, y casi ningún otro impuesto. Es intolerable. En la misma facturación, deberían pagar el mismo impuesto “, dijo Le Maire.
Fuente: UPI
¿Busca más noticias? Suscríbase a nuestros boletines y conviértase en miembro de CPI para mantenerse al tanto de lo último en el mundo de la competencia económica.
...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
26,"March 3, 2019",US: CollegeNET and The Common Application settle antitrust case,"
CollegeNET and The Common Application released the following joint statement today:
“The Common Application and CollegeNET have agreed to resolve and dismiss the lawsuit brought by CollegeNET in May 2014. The matter has been resolved in a way satisfactory to the Parties pursuant to a confidential settlement agreement whereby, without admitting liability, Common Application has agreed commencing with the 2019-2020 application season to modify certain of its challenged practices.”
This antitrust litigation was filed by CollegeNET in federal court almost five years ago. The lawsuit alleged that Common Application had violated federal antitrust law by maintaining its monopoly through anticompetitive business practices in the market to process online undergraduate applications.
Full Content: AP News

Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.

...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
