,date,title,text,company
10,"March 7, 2016",UE: Europa necesita un regulador de telecomunicación único – Google,"
Europa requiere de un regulador de telecomunicaciones único si los proveedores de servicios ‘over-the-top’ esperan florecer a lo ancho del continente. Así lo dijo el gerente de Políticas Públicas de EMEA para Google, Theo Bertram.
Presentando un discurso en un foro de Westminster, Bertram aseguró que la esperada reforma al Marco de Telecomunicaciones Europeas debe tomar en cuenta a los proveedores OTT, como Google. 
“Todo OTT exitoso debe ser global, no pueden ser locales. El reto para los emprendedores y desarrolladores europeos… llega si hacemos más dificil incrementar la escala, impidiendo que compitan a nivel global” dijo.
“No contamos con un regulador único en Europa… es difícil argumentar que las regulaciones hechas país por país serán mejores para la economía.” Las declaraciones siguen al llamado realizado por dos comités de la UE, en los que sugieren que la industria de telecomunicaciones de la UE sea regulada por una sola autoridad. 
Bertram agregó que, a diferencia de las empresas de telecomunicación tradicionales, Google enfrenta un reto regulatorio mayor. 
“Quiero desmentir el mito de que no tenemos regulación. Debemos enfrentar muchas regulaciones distintas”. Incluyendo el cumplimiento con las leyes de Derecho al Olvido y de privacidad de datos. Buscando nombrar el obstáculo regulatorio más grande que enfrenta la empresa, Bertram concluyó diciendo “Se trata menos sobre las reglas en Reino Unido, y más de las reglas Europeas. El marco regulatorio de telecomunicaciones es un verdadero reto.”
Fuente: The Register
¿Busca más noticias? Suscríbase a nuestros boletines y conviértase en miembro de CPI para mantenerse al tanto de lo último en el mundo de la competencia económica.
",Google
11,"March 3, 2016",EU: Google says EU needs a single telco regulator,"
Europe needs a single telco regulator if over-the-top providers are to flourish across the continent, Google’s public policy manager of EMEA, Theo Bertram, has said.
Speaking at a Westminster Forum event Bertram said the long awaited update to European Telecommunications Framework must take into account OTTs, of which Google is one.
“Every successful OTT needs to be global, they can’t be local. The challenge for European start-ups and developers… is if we start making it harder to scale up won’t compete globally,” he said.
“We don’t have one regulator across Europe… and it is harder to argue country-by-country regulations is going to be good for the economy.”
His remarks follow calls by two EU committees last month that that the EU’s telecoms market should be regulated by a single authority.
Bertram said that unlike traditional telcos, Google faces a greater regulatory burden.
“I want to dispel the myth that we are unregulated. We have many regulations that bear down on us.” He named compliance with right to be forgotten and obligations on privacy and data.
Asked to name the biggest regulatory hurdle facing the company he said: “It is much less about UK regulation, and increasingly about European regulations. The telecoms frameworks is a challenge.”
Full content: The Register
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
12,"March 1, 2016",Russia: Regulator sees possibility of out-of-court agreement with Google,"
Russia’s Federal Antimonopoly (FAS) still sees an opportunity for signing an amicable agreement with Google regarding the lawsuit of this company demanding to declare the decision of the Russian regulator invalid aid there us, the regulator’s head Igor Artemyev told reporters on Tuesday.
“We proceed from the assumption that such a proposal may be made any time. But in order to make it certain we need one. A company which has different relations with us should say: yes, we agree that we have violated this or that provision in the law on competition,” – he said.
“If they [Google – TASS] at any stage of the legal hearing tell us that they want it we will judge by the situation of course but this is not impossible,” he added.
On September 14, 2015 the Federal Antimonopoly Service ruled that Google Inc. and Google Ireland Ltd. had breached the competition protection law under the complaint of the Russian Internet company Yandex. According to the regulator, Google obliged manufacturers of Android OS-based devices to pre-install its applications together with Android platform. The FAS said that Google’s policy restricted installation of applications by other developers. Google did not agree with the ruling and appealed to the court.
Full content: TASS
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
13,"February 28, 2016",EU: Yelp takes aim at Google ahead of antitrust meeting,"
Google’s CEO has been lampooned by Yelp’s public policy chief over a seven-year-old missive penned by Sundar Pichai, in which he told competition officials in Europe that browsers should be “powered by user choice.”
Pichai—who reportedly had his first meeting with Brussels’ competition chief Margrethe Vestager on Thursday—was Google’s vice president of product management when he wrote a February 2009 blog post, which criticised Microsoft’s then-dominance in Europe’s browser market.
Yelp’s Luther Lowe couldn’t resist sticking a well-timed boot in this week, however, by posting an altered version of Pichai’s gripes, complete with strikethroughs, to emphasise concerns about Google’s alleged abuse of dominance in European search, where the multinational commands more than 90 percent of the market.
“Seven years ago today [February 24, 2009], Sundar Pichai argued for the European Commission to usher in ‘more competition… greater innovation on the web and a better user experience for people everywhere’,” wrote Lowe, who posted the mischievous modified missive in Google Docs. “On the eve of Mr Pichai’s meeting with Commissioner Vestager, I draw inspiration from Mr Pichai, and write to echo his important and prescient message.”
The competition wing of the European Commission has been formally probing Google’s search business practices since late 2010. Yelp is among a list of 19 complainants in that case. In April last year, Vestager issued a Statement of Objections against the company, alleging that Google had systematically favoured its own comparison shopping product in its general search results pages, above those of its rivals in that market.
Full content: Business Recorder
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
14,"February 24, 2016",France: Google CEO tells Paris it will secure a future for ‘news without fear’,"
Google CEO Sundar Pichai used a keynote speech in Paris to announce two major new media programmes, just hours before the French government announced it will seek €1.6 billion in back tax payments from the search giant.
In his keynote at Sciences Po university in Paris, Pichai said Google will finally rollout its fast-loading ‘Accelerated Mobile Pages’, or AMP project, and give preference to those stories at the top of search results.
First announced last fall, AMP will offer “a search carousel surfacing more news content, that loads four times faster and uses 10 times less data”, Pichai announced in his first European keynote, where he received a rockstar reception.
“The same code works across multiple platforms and devices, different formats and sites using paywalls,” Pichai explained. “It will help publishers crack the best content and cultivate modern readers,” he added on the feature, widely seen as a competitor to Facebook’s own Instant Articles, and Apple’s iOS app Apple News.
Pichai also said that Google’s Digital News Initiative (DNI) would invest €27 million into news organisations in 23 European countries, ranging “from automated content journalism, robot journalism, hoax-busting ads to real-time reporting”. The company has already received “a huge number of applications” to these grants, Pichai said, adding that the next round would open before the summer 2016.
Full content: Wired
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
15,"February 21, 2016",EU: Google CEO Sundar Pichai will head to Brussels for antitrust talks,"
Google Chief Executive Sundar Pichai will meet Europe’s antitrust chief next Thursday for the first time since his appointment last August, two people familiar with the matter said on Friday.
European Competition Commissioner Margrethe Vestager, who has accused the world’s most popular Internet search engine of favouring its shopping service over rivals’ when delivering search results, is considering whether to penalise Google.
Possible sanctions could include ordering Google to change its business practices, as well as a fine of up to 10 percent of its global turnover.
The case has dragged on for more than five years since the EU competition enforcer launched an investigation in November 2010, followed by three unsuccessful attempts by Google to settle the issue with concessions.
Vestager may also scrutinise Google’s back-tax deal with British tax authorities following a complaint from the Scottish National Party. Google agreed last month it would pay 130 million pounds to settle tax claims covering a 10-year period, but opposition parties have called the amount derisory.
The sources described Pichai’s visit as an introductory meeting. He will also meet EU telecoms chief Gunther Oettinger, a vocal critic of U.S. might in a sector where German media companies have, for example, been lobbying to protect content from online giants.
Full Content: The Economic Times
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
16,"February 14, 2016",UK: Streetmap loses ‘anticompetitive’ case against Google,"
UK-based digital map provider Streetmap has lost its High Court action accusing Google of abusing its search dominance to promote Google Maps over rivals.
Streetmap, which launched in 1997 as one of the first online mapping services, had claimed Google was engaging in “anticompetitive conduct” contrary to provisions of the Competition Act 1998 and that its launch of Google Maps in 2007 lead to a “dramatic loss of traffic” to Steetmap’s website.
The complaint revolved around the use of the so-called “big map” or “Maps OneBox” at the top of Google’s search results, launched in 2007, which displayed mapping results from Google Maps, not rivals. Streetmap argued that showing maps in search results, along with the launch of Google Maps for Android in 2008, saw Google promoting its own maps more favourably.
Mr Justice Roth ruled Google’s introduction of the new-style Maps OneBox in 2007 was “not reasonably likely appreciably to affect competition in the market for online maps” and that Google’s conduct was “objectively justified”.
A Google spokesperson said: “The court made clear that we’re focused on improving the quality of our search results. This decision promotes innovation.”
Full content: Bloomberg
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
17,"February 14, 2016",EU: Is Microsoft backing away from the EU anti-trust fight against Google?,"
Microsoft-backed lobby group ICOMP’s long-running fight against Google’s search dominance in the European Union has collapsed amid accusations that its members have been silenced.
Ars Tecnica reported that members including UK-based price comparison site Foundem—the original complainant in the antitrust case against Google—resigned from ICOMP after Microsoft backed away from what had been a dogged campaign against its search rival in Europe. ICOMP was founded in 2008 to fight for an “online competitive marketplace.”
In a letter from Foundem to ICOMP—seen by Ars—the company said: “In our view, an ICOMP that is prohibited from commenting on Google’s immensely damaging business practices is an ICOMP working against, rather than for, the interests of a fair, competitive online marketplace.”
Full content: ARS Technica
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
18,"February 2, 2016",France: State vows to tax Google more than UK,"
France has ruled out striking a deal with Google over back taxes, raising the likelihood of a bigger tax bill for the US company than the payment agreed with the UK.
The £130m settlement struck between Google and the UK government earlier this month “seems more the product of a negotiation than the application of the law,” Michel Sapin, French finance minister, said on Tuesday at a conference in Paris. “The French tax administration does not negotiate the amount of taxes owed. It applies the rules.”
As a result, the amount Google will end up paying France will be “way bigger” than the UK settlement, the French socialist minister said.
Mr Sapin’s uncompromising stance contrasts with the UK government’s desire to draw a line under a six-year tax dispute with what is now the world’s biggest company by enterprise value.
Full content: The Financial Times
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
19,"January 31, 2016",UE: Vestager examina pleito entre Reino Unido y Google,"
Las autoridades de competencia europeas han anunciado que examinarán una queja presentada por el Partido Nacionalista Escocés (SNP), respecto a un acuerdo alcanzado por la empresa Google y las autoridades del fisco en Reino Unido.
El acuerdo de $185 millones de dólares, con los cuales Google busca resolver acusaciones de evasión de impuestos, fue difundido por el gobierno como un gran éxito, a pesar de haber sido calificado de ‘dañino’ por el partido Laborista y otros partidos. 
La Comisión Europea también se encuentra investigando casos de evasión de impuestos por multinacionales. La comisión ha propuesto que los estados miembro de la Unión deberán poder cobrar impuestos domésticos a estas empresas en ciertas circunstancias, incluso cuando el dinero ha sido transferido a otra jurisdicción para así eveitar impuestos. 
“Específicamente, en el caso impositivo contra Google en Reino Unido, la Comisión confirma que ha recibido una carta de parte de un miembro del Partido Nacionalista Escocés al respecto” anunció la comisión en un comunicado. “La comisión revisará los asuntos mencionados, así como todas las comunicaciones recibidas de parte de los inversionistas.“
Fuente: Financial Times
¿Busca más noticias? Suscríbase a nuestros boletines y conviértase en miembro de CPI para mantenerse al tanto de lo último en el mundo de la competencia económica.
",Google
20,"January 28, 2016",EU: Vestager wades into Google UK tax row,"
European Union antitrust regulators said on Thursday they would examine a complaint from the Scottish National Party (SNP) about Internet group Google’s back tax deal with British tax authorities.
The 1$185 million settlement, announced on Friday, was hailed by the UK government as a major success but dismissed as “derisory” by the opposition Labour Party and criticized by other parties.
The European Commission itself took aim on Thursday at tax avoidance by multinationals, proposing that EU states be allowed to tax corporate profits at home in some circumstances even if the money has been transferred elsewhere to avoid such payments.
“Specifically concerning Google’s tax treatment in the UK, the Commission can confirm it has received a letter from a member of the Scottish National Party on this matter,” the EU’s competition enforcer said in an email.
“The Commission will look at it and issues raised, as with all letters received from stakeholders.”
The letter calling for a probe was sent by SNP deputy leader Stewart Hosie.
Talking to Sky News, he said it was important “proper investigations are carried out and she (European Competition Commissioner Margrethe Vestager) can either give them a clean bill of health or not.”
Full content: The Financial Times
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
21,"January 28, 2016",Italy: Gov still after Google for around $327 million in back taxes,"
Italian tax authorities said on Thursday they are pursuing Google for around $327 million in back taxes over the course of six years, a new salvo from European governments seeking to boost corporate tax revenue from tech giants.
Italy’s financial police in Rome said they are probing the company, a unit of Alphabet Inc., as part of a long- running judicial inquiry into the company’s tax arrangements that covers the years between 2008 and 2013. Italian authorities allege the company evaded taxes in the country by routing revenue to its office in Ireland and not in Italy.
Italy’s accusation of tax evasion underscores the breadth of Google’s tax battles across Europe. The firm faces audits in multiple countries, including France, which has demanded over EUR1 billion on related claims, according to people familiar with the matter.
Full content: Nasdaq
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
22,"January 12, 2016",US: Google taps former Obama advisor as Policy Chief,"
Google says it has appointed former White House economist Caroline Atkinson as its global public policy chief.
The appointment comes as the world’s most powerful Internet company faces escalating regulatory headaches in every public arena from privacy to antitrust, particularly in the European Union.
“Caroline’s an internationally respected diplomat and adviser, and we’re delighted to have such a thoughtful leader heading our global public policy team,” Kent Walker, Google’s general counsel, said in a statement.
With the backlash against US tech companies in Europe, BGC Partners analyst Colin Gillis applauded the hire of Atkinson, a former International Monetary Fund official who has dual United Kingdom and US nationality.
“Government regulatory concerns are one of the top risks to Google and if not handled correctly could result in overhead, expense and management distraction,” Gillis said. “It’s hard to do business when you are constantly under a regulator’s eye. It’s an important role.”
Atkinson has been President Obama’s representative at the G7 and G20 summits and coordinated U.S. policy on global economics.
Full content: Fortune
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
23,"December 22, 2015",Resolving the Google Book Library Issues,"


On This Topic



The Proposed Google Book Settlement: Assessing Exclusionary Effects






Antitrust and Innovation: Framing Baselines in the Google Book Search Settlement 






Online Distribution of Copyright Works:Google Books in a Broader European Policy Context






Framing the Antitrust Issues in the Google Books Settlement






Google: The Benign Monopolist?






The Global Antitrust Battle Over Google’s Library






JUSTICE DEPARTMENT SUBMITS VIEWS ON PROPOSED GOOGLE BOOK SEARCH SETTLEMENT






Amicus Curiae Open Book Alliance in opposition to the Google Settlement











Resolving the Google Book Library Issues
Time Magazine calls the ongoing debate over the Google Book Library Project the World Series of Antitrust. These articles, links, and polls, will bring you up to date.


POLL: What Do You Think?



",Google
24,"December 20, 2015",EU: Google continues its lobbying efforts,"
Google may have extensively funded election campaigns for US officials as part of a coordinated campaign to defeat an EU antitrust case.
The search giant has increased efforts to fend off a potential $6 billion fine from the European Parliament for monopolistic practices, according to an investigation by the Guardian.
Among other efforts, it has been funding the election campaigns of American politicians who have placed pressure on the EU.
For example, Bob Goodlatte, who chairs the US House judiciary committee which wrote to Members of the European Parliament (MEPs) criticising the antitrust case, has received extensive campaign funding from Google.
The committee as a whole received more than $200,000 in campaign funding during the 2014 election cycle.
The investigation also revealed that Google CEO Larry Page met the European Commission chief privately in 2014 and discussed the antitrust case, although he had been warned that this would be inappropriate.
Google has also increased its lobbying spending more generally, employing former EU officials as in-house lobbyists and funding research favourable to its position.
The case first opened in November 2010 when the Commission decided it would investigate Google’s dominance in the European search advertising market, as Google accounts for 90 percent of search in Europe.
Google is accused of manipulating search results to direct consumers to its own products and services rather than acting as a neutral search platform.
Full content: Mobile & Apps
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
25,"December 17, 2015",EU: Google ramps up lobbying as antitrust charges proceed,"
Google is ramping up its lobbying in Brussels as a European Union antitrust investigation advances, The Guardian reports today.
The company’s spending on European lobbying has increased from just €600,000 in 2011 to nearly €4 million ($4.3 million) last year. That’s more than Apple, Facebook, Yahoo, Twitter and Uber combined, but less than the search giant’s arch-rival, Microsoft.
The lengthy report also details how Google has arranged 29 meetings with EU officials, more than any other private company. Google cofounder and CEO Larry Page met the then European Commission chief in California in spring 2014, bringing up the antitrust case even though EU officials warned him not to.
In April, Google was formally charged with taking advantage of its dominant position in the EU market by favoring its own shopping search services. The company could be fined more than €6 billion ($6.48 billion) if the accusations are found to have merit. Google has called the charges “wrong as a matter of fact, law, and economics.”
In some European countries, Google controls 90 percent of the search market. That’s a significantly higher share than the US market, where Google is also dominant, with roughly two-thirds of the market.
In late 2014, several members of European Parliament received letters from US members of Congress expressing “concern” that the MEPs were considering a resolution that would, among other things, suggest breaking up the search company. That resolution passed in November 2014.
Google declined to comment for the Guardian story about its lobbying. “European politicians have many questions for Google and about the Internet,” the company said in an e-mailed statement to Ars. “We’re working hard to answer those questions, helping policymakers understand our business and the opportunity for European businesses to grow online.”
Full content: The Guardian
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
26,"December 1, 2015","Google, Google Shopping and Amazon: The Importance of Competing Business Models and Two-Sided Intermediaries in Defining Relevant Markets","
Posted by Social Science Research Network
Google, Google Shopping and Amazon: The Importance of Competing Business Models and Two-Sided Intermediaries in Defining Relevant Markets Sébastien Broos (HEC-ULg) & Jorge Marcos Ramos (University of Liege)
Abstract: We show that the Commission has adopted a flawed definition of the relevant market in the Google Shopping case. Using two-sided intermediaries’ theory, we show that only one market linking the two sides of Google, consumers and advertisers, should be defined. Therefore, competitive constraints should be evaluated on both sides and not only on consumers’ side. Moreover, we show that, because a single market must be defined for Google, competing business models such as those of Amazon also pose significant competitive constraints to Google. In sum, it is not clear that Google enjoys a dominant position if the market is properly defined. We propose that business model competition and two-sided intermediaries’ theory should be included in the market definition toolbox in new technology and dynamic markets.
",Google
27,"November 30, 2015",Francia: Google gana caso contra Evermaps,"
Google resultó victoriosa en el caso que se presentó ante la corte de apelaciones de Francia en contra de la empresa de cartografía Bottin Cartographies (rebautizada hace tiempo como Evermaps.) La compañía había demandado a Google en 2009 citando acciones nocivas a la competencia relacionados a la oferta gratuita de Google Maps para negocios. En aquel momento, Evermaps calculó que la política de Google le costaría al menos 800,000 euros en ventas no percibidas entre 2009 y 2010.
La corte de comercio de París había ordenado a Google a pagar 500,000 euros en daños, al juzgar que Google habría intentado eliminar a su competencia, dando prioridad a su propio servicio en los resultados de búsquedas.
En 2013 la corte de apelaciones se dirigió a la Autoridad de Competencia francesa, la cual determinó que el comportamiento de Google no se ajusta a un marco de depredación. La más reciente decisión toma en cuenta esta recomendación de la autoridad.
La corte ha concluido que la desaparición de algunos negocios rivales no puede atribuirse directamente a la estrategia de Google. La corte ordenó a Evermaps pagar 20,000 euros a Google Inc y Google France, por concepto de gastos legales.
Fuente: Global Competition Review
¿Busca más noticias? Suscríbase a nuestro boletín semanal para estar enterado de los últimos acontecimientos de la región
",Google
