,date,title,text,company
10,"March 19, 2021",Section 19a of the Reformed German Competition Act: A (Too) Powerful Weapon to Tame Big Tech?,"
Targeted at Big Tech, Section 19a of the Competition Act, Germany’s new antitrust tool for dealing with large digital platforms, rebalances power in favor of the German competition authority. Under the new tool, the authority may declare that a firm is of “paramount significance for competition across markets” and prohibit it from certain specified practices presumed to be unlawful. The addressed firms carry the burden of proving the practice’s countervailing procompetitive or efficiency-enhancing effects. Decisions by the German competition authority under Section 19a can only be challenged at the German Federal Court of Justice as the first and only avenue of appeal. We identify the advances and shortcomings of this new tool, as well as the opportunities and risks, when it comes to employing it in the field.

By Jens-Uwe Franck & Martin Peitz1
            
Around the globe, legislatures have become active in providing competition authorities with new tools and resources to curb the market power of Big Tech. Germany is one of the countries at the forefront of these developments. On January 18, 2021, the German legislature finally adopted the Tenth Amendment to the German Competition Act2 (“Gesetz gegen Wettbewerbsbeschränkungen”), which includes a number of legal changes aimed at protecting competition in times of digitalization. Its major innovation is the competition instrument enshrined in secti...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
11,"March 17, 2021",Antitrust in a Digital World: Does It Work? – Episode 3,"

Below, we have provided the full transcript of the third episode of our series Antitrust in a Digital World: Does It Work?. Read below to see the discussion about Analyzing the Antitrust Remedies in Digital Markets.

Graham DUFAULT:
Hello and good afternoon. My name is Graham Dufault, and I am the senior director of public policy for ACT | The App Association. And for those who are not familiar, the App association represents and advocates for about 5,000 small to mid-sized mobile software and connected device companies in the app economy. We’re all around the world, and our member companies have a number of different interests. We advocate on issues from privacy, competition, digital health, and workforce development. So welcome to the third installment of our series on antitrust and platforms in the digital economy. This one is called Analyzing the Antitrust Remedies in Digital Markets. And today’s discussion is especially interesting because we are going to dive into what the potential remedies are for perceived antitrust issues surrounding digital platforms and all their different shapes and sizes.
So, while the previous panels discussed how governments overseas are dealing with antitrust issues in digital markets versus how the US authorities are dealing with them, and then also how the U.S administration is looking at enforcement and reform in this area. This one’s really going to be looking at the merits of different proposals that wo...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
12,"March 16, 2021",Facebook Agrees To Pay News Corp For Content In Australia,"
News Corp has struck a three-year deal to provide news to Facebook in Australia, ending a battle between two billionaire-owned empires being watched worldwide as a possible template for regulating Big Tech, reported The Financial Times.
The Rupert Murdoch-controlled publisher announced on Monday, March 15, the agreement would allow it to “provide access to trusted news and information to millions of Facebook users” in the country through the social media network’s dedicated news tab. Financial details were not disclosed.
The deal includes content from The Australian newspaper, the Sydney-based Daily Telegraph, and the Melbourne-based Herald Sun as well as regional publications, News Corp said in a statement. The pay television channel Sky News Australia has reached a parallel deal, it added. 
The agreements come after Australia last month passed a controversial law designed to force major technology platforms such as Facebook and Google to pay publishers for news content.
Online platforms have grabbed the vast majority of digital advertising, sapping traditional publishers of resources to cover local and regional news. Lawmakers in the US, UK, and Canada have suggested taking similar steps to shift commercial power towards struggling news outlets. 
",Google
13,"March 15, 2021",US House To Talk Strengthening Antitrust Laws With Acting FTC Chief & Colorado AG,"


The US House Judiciary Committee’s antitrust panel will hold a hearing on Thursday, March 18, to discuss strengthening antitrust law, with the acting Federal Trade Commission (FTC) chairwoman and the Colorado attorney general among the witnesses, reported Reuters.
The witnesses will include acting FTC Chairwoman Rebecca Slaughter and Colorado Attorney General Phil Weiser. The FTC sued Facebook last year for allegedly breaking antitrust law while Colorado was among the states that sued both Facebook and Alphabet’s Google.
Other witnesses are appeals court judge Diane Wood and Mike Walker of Britain’s Competition and Markets Authority, the statement said.
Representative David Cicilline, who chairs the subcommittee, has said he would introduce antitrust bills. The hearing is one of a series to discuss potential legislation, the statement said.
The discussions come at a time when there is a push for more rigorous enforcement of antitrust law, particularly with regard to Amazon, Apple, Facebook, and Google. It also follows federal and state lawsuits against Facebook and Google, which accuse them of breaking antitrust law.
",Google
14,"March 12, 2021",Antitrust Chronicle® – Towards a Competition Enabling Framework in Asia Pacific,"
Dear Readers,
The Asia Pacific region – broadly defined – is key to the global economy. Global supply chains depend critically on the economic functioning of this part of the world. In its broad definition, “Asia-Pacific” includes South, East, and Southeast Asia, as well as Oceania. An understanding of this region is essential to any global understanding of antitrust.
The articles in this Chronicle include contributions from the entire Pacific rim. The topics covered range from the regulation of digital advertising in Japan, to the development of the mobile app ecosystem in India, to the controversy concerning online news in Australia.
The topics explored in these pieces reflect the state of the art in antitrust thinking, while also referring back to general themes that have long informed such thinking worldwide.
As such, they run the gamut of the issues specifically affecting the Asia Pacific region, but also are of great relevance to readers worldwide.
As always, thank you to our great panel of authors.
Sincerely
CPI Team1
1 CPI thanks Google for their sponsorship of this issue of the Antitrust Chronicle. Sponsoring an issue of the Chronicle entails the suggestion of a specific topic or theme for discussion in a given publication. CPI determines whether the suggestion merits a dedicated conversation, as is the case with the current issue of the Chronicle. As always, CPI takes steps to ensure that the viewpoints relevant to a balanced deb...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
15,"March 12, 2021",Regulating Digital Ads: Is a Global Approach the Way Forward for Japan and Other Advanced Economies?,"
This article addresses the problem of the regulation of digital advertising in Japan from a comparative and global perspective. There are a number of possible concerns about digital advertising, ranging from the lack of transparency of transactions and “unfair” conduct to conflicts of interest and self-preferencing by certain operators, from the way personal data are gathered and used to excessive concentration and market power in the supply chain. Several reports have been produced, including in the United Kingdom, in Australia, in Japan, and in a number of EU Member States. The European Commission’s proposals for a Digital Markets Act and for a Digital Services Act, if adopted, would introduce regulation that would also apply to online advertising. This paper examines the potential concerns that have been identified, focusing on the Interim Report by the Headquarters for Digital Market Competition of the Japanese Cabinet Office of Japan and comparing it to regulatory initiatives in the European Union and the United Kingdom. It concludes that an international approach should be adopted, with the right mix of Government intervention, under the aegis of institutions such as UNCTAD, UNCITRAL or the OECD, and Government-backed industry self-regulation. This is the only way to avoid regulatory unilateralism, which would fragment markets, hinder trade and ultimately harm business and consumers world-wide, depriving them of the benefits that the digital economy has already b...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
16,"March 12, 2021",Competition in Online Markets,"
Across the globe, regulators continue to question the extent of current competition laws and policies following the rise of digital platforms, big data, fintechs, and e-commerce which has led to different jurisdictions adopting different approaches. This paper provides a glimpse on online platforms’ role in digital transformation and highlights common competition issues observed. Findings show that competition is not hindered by digital platforms but rather enhanced. It is also found that digital platforms can also play a crucial role as the world begins to recover from the COVID-19 pandemic. Lastly, the paper emphasizes the need for regulatory harmonization to avoid fragmentation and better clarity on the problems that regulations aim to tackle. These components in tandem can help create a global policy mindset and bring competition laws in line with current developments.

By Jeff Paine, Sarthak Luthra, Edika Amin1
 
I. INTRODUCTION
Today, digital platforms have become the centerpiece and main drivers of digital transformation, through the rise of services such as marketplaces (Amazon), application stores (Apple), social networking sites (Facebook) and search engines (Google). These digital infrastructures have changed the nature of our daily transactions and created new opportunities for firms to scale up across all sectors.
It is important to note that the technology sector is not limited to a handful of big U.S. companies. There is a range of large firms from the...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
17,"March 12, 2021",The Digital Coase Theorem and the News,"
The rise of news aggregator apps has spurred legislative initiative across the globe due to the lawmakers’ ability to represent the interest of local trade associations – namely, traditional news publishers. To a perceived problem, the traditional approach has consistently been to identify the negative externalities created by news aggregator apps at the expense of traditional news publishers. The traditional approach nevertheless lies upon numerous pitfalls and a partial analysis of the situation, hence favoring inefficient outcomes. This Article offers an alternative approach. This approach spawns from the tradition first incepted by Nobel Prize Laureate Ronald Coase. Applying the Coase Theorem to the digital journalism problem identified, this Article proposes a “Digital Coase Theorem” where an efficient outcome is reached and where innovation is optimally incentivized.

By Aurelien Portuese1
  
I. INTRODUCTION: THE NATURE OF THE PROBLEM
The rise of digital platforms has enabled individuals worldwide to access news articles with unprecedented ease.2 Digital companies have innovated and designed applications whereby individuals can access tailor-made news content (hereafter, the “news aggregator apps”). The multiplication of news aggregator apps has not eclipsed the ascendency of two highly appealing companies to users: the social media platform Facebook and the search engine Google.3 These two companies have designed complex algorithms to best suit t...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
18,"March 12, 2021",Platform Markets: The Antitrust Challenge in India,"
Universality of antitrust abuse is discernable in decisions of Competition Commission of India “abuse of dominance” of Google and global giants of platform markets. The decisions leave me with a sense of unease. Diversity of an economy and more important of consumers and consumption patterns are lost if reliance is placed on decisions of European Commission or of FTC/ DOJ. This note explores if behavioral economics of Indian consumers and consumer centric innovations visible in the splurge in apps and smart phones the digital mobile system in India. A different perspective of competition in digital markets emerge.

By Dr. Geeta Gouri1
 
The fundamental question for any competition authority in its assessment of a market is: “What to regulate”? To address this question, the law identifies possible abuses in which an enterprise or firm could potentially engage. Any follow-up action is then defined by how and when to regulate. The economics of defining and measuring the market power of dominant enterprises are well-honed and tested in mature competition regimes such as the U.S. and Europe. Competition agencies in new market regimes lean heavily on the structure of these laws and the decisions of these two jurisdictions. In India, the bias tends to be more European. Case references and arguments used by lawyers before the Competition Commission of India (“CCI”) typically refer to decisions of the EU Commission with occasional reference to the U.S. FTC/DOJ. In...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
19,"March 12, 2021",Antitrust in a Digital World: Does It Work? – Episode 2,"

Below, we have provided the full transcript of the second episode of our series Antitrust in a Digital World: Does It Work?. Read below to see the discussion about Antitrust in America: How a New Administration Tackles Digital Platforms.

Chelsea THOMAS:
Hello and good afternoon. My name is Chelsea Thomas and I am the Executive Director for ACT, the App Association. For those of you not familiar with the App Association, we represent and advocate on behalf of more than five thousand small and medium sized app development and connected device firms around the globe on issues such as privacy, competition and workforce development.
Wanted to say a quick thank you to Competition Policy International for partnering with us on this timely series on competition in digital markets. Just last week, the U.S. House of Representatives antitrust subcommittee kicked off another series of hearings to continue their work from last year’s committee report on competition in digital services.
In terms of agency action, the Biden-Harris administration inherited two major antitrust cases against Facebook and three against Google. Currently all eyes are on the administration and Congress to set the course for the next four years.
Our panel of experts will discuss how American antitrust will play out and its impact on American innovation. I’d like to turn it over to our panelists to introduce themselves, starting with Mr. Melamed.

Douglas MELAMED:
I’m ...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
20,"March 10, 2021",Bi-Partisan Lawmakers Plan Antitrust Bills To Protect News Media,"


A bipartisan group of US lawmakers led by Senator Amy Klobuchar and Representative David Cicilline will introduce legislation on Wednesday aimed at making it easier for news organizations to negotiate collectively with platforms like Google and Facebook, reported Reuters.
The bill comes not long after Facebook had a pitched battle with Australia over how much publishers should make from their social media pages. During the fight, Facebook blacked out Australian news pages and only restored them once the government granted concessions. It also promised a $1 billion investment in the news industry.
Senator John Kennedy and Representative Ken Buck, both Republicans, said they will also sponsor the bills. Klobucar and Cicilline are both Democrats.
The measure would allow print, broadcast or digital news organizations to work together to win better deals from Facebook and Alphabet Inc’s Google during a four-year period, when they would not be subject to antitrust laws. The bill would require the negotiations to aid news publishers generally rather than a small number.
Klobuchar said she was optimistic about the possibility of the measure’s becoming law because of the growing concern of lawmakers from both parties about monopolies. “Tech has no mercy,” she said, saying the bills would allow negotiations on “everything from advertising revenue to access to information on subscribers.”
She noted that most people now get their news online through Facebook and Google.
Social media companies use news to attract users and have been accused by news publishers of not sharing enough advertising revenue with them. The legislation could boost revenues.
The news industry is undeniably struggling, with employment at U.S. newspapers down by half since 2008 amid tumbling advertising revenue and changing media habits, according to data from Pew Research.
“This bill will give hardworking local reporters and publishers the helping hand they need right now, so they can continue to do their important work,” Cicilline said in a statement.
Smaller publishers using Google’s ad sales technology have for years complained about their bigger competitors getting more favorable revenue-sharing deals from the search giant.
The House of Representatives Judiciary antitrust panel, which Cicilline chairs, will hold a hearing on the matter on Friday.
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
21,"March 10, 2021",Sen. Lee Calls For One Agency To Improve Antitrust Enforcement,"


Sen. Mike Lee (Republican – Utah) reintroduced the One Agency Act on Tuesday, March 9, legislation that would improve antitrust enforcement by putting all antitrust enforcement under one roof, at the Department of Justice. The updated bill will also prohibit the Federal Communications Commission from undertaking duplicative competitive analyses of deals under its purview. It is co-sponsored by Sen. Thom Tillis, and supported by several outside groups. 
“For too long, our two-headed antitrust enforcement system has suffered from bureaucratic in-fighting, delays, redundancies, and inconsistency. Competition is too important to tolerate these problems any longer, especially when they allow sophisticated players to game the system to their own advantage and avoid accountability for engaging in anticompetitive behavior,” Sen. Lee said. 
“It’s time to right the ship by consolidating and strengthening our antitrust enforcement at the Justice Department. The Department is more politically accountable, and its structure is better suited to the decisive enforcement we need to better protect American consumers.”
“I’m a strong proponent of antitrust enforcement, especially in the case of intellectual property protections,” said Sen. Tillis. “Antitrust has a valuable role to play in ensuring that Big Tech companies like Google, Facebook, and Twitter can’t simply use their market power to steal creators’ content. But our current antitrust enforcement system—split between the Department of Justice and the Federal Trade Commission—simply isn’t working anymore. It hasn’t been for years. For too long, unelected and unaccountable bureaucrats at the FTC have pursued overly partisan enforcement actions which are entirely disconnected from economic reality. It’s past time that antitrust enforcement be handled solely by a politically accountable entity. I am proud to work with my colleagues on this long-overdue bill to ensure proper enforcement of antitrust laws through an improved, more streamlined process.”
",Google
22,"March 9, 2021",Biden’s DOJ Nominee Gupta Vows Strong Antitrust Enforcement,"


Vanita Gupta, President Joe Biden’s nominee for the Justice Department’s No. 3 post, said on Tuesday that she doubts that big tech companies would be excited about her being confirmed and promised to pursue vigorous enforcement of antitrust law, reported Reuters. 
The US Senate Judiciary Committee conducted a confirmation hearing for the Democratic president’s nominations of Gupta as associate attorney general and Lisa Monaco as deputy attorney general, the department’s No. 2 job.
Gupta said she plans to bring the full force of US antitrust laws to bear to protect competition.
Among other responsibilities if confirmed by the Senate, Gupta would oversee the department’s Antitrust Division. The department sued Alphabet’s Google last year for allegedly breaking antitrust law and has other investigations of big tech companies underway. Biden has not yet made his nomination to head the Antitrust Division.
Gupta was asked during the hearing about her relations with the big tech firms such as Amazon, Apple and Facebook, which are accused of abusing their powerful platforms.
“I will just say based on my prior engagements with tech companies, I would highly doubt that they would be excited necessarily about my confirmation,” Gupta told the senators.
“My role as a civil rights lawyer has been to push the tech companies very hard on any number of issues,” Gupta added. “If I am confirmed as associate attorney general, I will bring the full force of our country’s antitrust laws to bear to protect competition which is so core to our economy and to protecting consumers.”
Want more news? Subscribe to CPI’s free daily newsletter for more headlines and updates on antitrust developments around the world.
",Google
23,"March 9, 2021",Antitrust in a Digital World: Does It Work? – Episode 1,"

Below, we have provided the full transcript of the first episode of our series Antitrust in a Digital World: Does It Work?. Read below to see the discussion about What Is Next for the Digital Markets Act?.

Morgane TAYLOR:
Good afternoon everyone, or good morning, wherever you’re placed in the world. I’m Morgane Taylor, from The App Association, in case you just joined us. I would like to welcome you to this first session of antitrust in the digital world series, organized jointly by The App Association and Competition Policy International. We have distinguished panelists with us today. And for this session we’ll focus mainly on developments happening in the European Union. With the European Commission, which released a Digital Market Act in December 2020, to regulate online platforms.
And the proposal ends up bringing more fairness and contest-ability in digital markets, and creates new obligations for online platform acting as gatekeepers. So this text will radically change the way digital platforms are allowed to operate in the EU, and will have far reaching consequences on those that do business with them, such as tech SMEs or smaller app developers. And whilst this proposal has many unanswered questions as regards to its implications for the future of European digital economy.
And to talk about this today, I have with me Dirk Auer, Senior Fellow in law and economics at International Center for Law and Economics, and Adjunct Professor...    


THIS ARTICLE IS NOT AVAILABLE FOR IP ADDRESS 104.151.16.164

                Please sign in or join us
                to access premium content!
            


",Google
